Title,Date_Added,Age,Netflix,Hulu,Prime Video,Disney+,Original Network,Netflix Exclusive Regions,Original,Type,Genre,Rating
The Kindergarten Teacher,2018,-,1,0,0,0,Netflix,United States and Canada[304],True,movie,Drama,6.7
The Liar,2017,-,-,-,-,-,-,-,False,movie,Comedy,-
The Liar,2017,-,-,-,-,-,-,-,False,movie,Drama,-
The Million Pound Note,-,7+,0,0,1,0,-,-,False,movie,"Comedy,Romance",6.9
The Mortified Guide,2018,18+,1,0,0,0,-,-,False,tvSeries,"Comedy,Documentary,Reality-TV",7.8
The Nature of Existence,-,-,0,0,1,0,-,-,False,movie,Documentary,6.6
The New Adventures of Peter Rabbit,-,-,0,0,1,0,-,-,False,-,-,-
The Only Thrill,-,18+,0,0,1,0,-,-,False,movie,"Drama,Romance",6.0
The Sand Castle,-,-,0,0,1,0,-,-,False,tvSeries,"Animation,Drama,Family",-
The Sand Castle,-,-,0,0,1,0,-,-,False,movie,"Family,Fantasy",5.7
The Society,2019,18+,1,0,0,0,Netflix,Worldwide,True,tvSeries,"Drama,Mystery,Sci-Fi",7.1
The Society,2019,18+,1,0,0,0,Netflix,Worldwide,True,movie,"Horror,Thriller",-
The Terror,-,18+,0,1,0,0,-,-,False,movie,Western,-
The Terror,-,18+,0,1,0,0,-,-,False,movie,Western,-
The Terror,-,18+,0,1,0,0,-,-,False,movie,"Horror,Thriller",5.0
The Terror,-,18+,0,1,0,0,-,-,False,tvSeries,"Adventure,Drama,History",8.0
The Terror,-,18+,0,1,0,0,-,-,False,movie,"Crime,Mystery",5.8
The Terror,-,18+,0,1,0,0,-,-,False,movie,"Horror,Mystery,Thriller",7.4
The Terror,-,18+,0,1,0,0,-,-,False,movie,"Crime,Drama",-
The Treasure,-,-,0,1,0,0,-,-,False,movie,\N,-
The Treasure,-,-,0,1,0,0,-,-,False,movie,Adventure,5.6
The White House: Inside Story,-,7+,0,0,1,0,-,-,False,movie,\N,-
Touched,-,18+,0,0,1,0,-,-,False,movie,"Documentary,Family",-
Touched,-,18+,0,0,1,0,-,-,False,movie,Drama,-
Touched,-,18+,0,0,1,0,-,-,False,movie,"Drama,Romance",5.8
Touched,-,18+,0,0,1,0,-,-,False,movie,"Drama,Romance",5.7
Touched,-,18+,0,0,1,0,-,-,False,movie,Drama,-
Touched,-,18+,0,0,1,0,-,-,False,tvSeries,Comedy,-
Touched,-,18+,0,0,1,0,-,-,False,movie,"Drama,Mystery",7.2
Touched,-,18+,0,0,1,0,-,-,False,movie,"Drama,Romance",6.2
Touched,-,18+,0,0,1,0,-,-,False,movie,"Drama,Thriller",-
Touched,-,18+,0,0,1,0,-,-,False,movie,Documentary,5.8
Touched,-,18+,0,0,1,0,-,-,False,movie,Drama,6.7
Touched,-,18+,0,0,1,0,-,-,False,movie,Drama,6.2
Track of the Moon Beast,-,7+,0,0,1,0,-,-,False,movie,"Horror,Sci-Fi",2.3
Tupac Assassination: Battle For Compton,-,-,0,0,1,0,-,-,False,-,-,-
Unplanned,-,18+,0,0,1,0,-,-,False,movie,"Biography,Drama",5.8
Unplanned,-,18+,0,0,1,0,-,-,False,movie,Comedy,-
Vacant House,-,18+,0,0,1,0,-,-,False,movie,"Drama,Horror,Thriller",3.4
Vanished,-,18+,0,1,0,0,-,-,False,movie,Drama,4.3
Vanished,-,18+,0,1,0,0,-,-,False,movie,"Horror,Mystery,Sci-Fi",-
Vanished,-,18+,0,1,0,0,-,-,False,tvSeries,\N,-
Vanished,-,18+,0,1,0,0,-,-,False,movie,Thriller,3.9
Vanished,-,18+,0,1,0,0,-,-,False,movie,Thriller,-
Vanished,-,18+,0,1,0,0,-,-,False,movie,"Mystery,Thriller",4.2
Vanished,-,18+,0,1,0,0,-,-,False,tvSeries,Drama,8.1
Vanished,-,18+,0,1,0,0,-,-,False,movie,"Drama,Romance",6.3
Vanished,-,18+,0,1,0,0,-,-,False,movie,Action,-
Vanished,-,18+,0,1,0,0,-,-,False,tvSeries,"Drama,Mystery,Thriller",7.0
Vanished,-,18+,0,1,0,0,-,-,False,movie,Action,-
Vanished,-,18+,0,1,0,0,-,-,False,movie,Horror,-
Wagner,-,-,0,0,1,0,-,-,False,movie,\N,7.1
Wagner,-,-,0,0,1,0,-,-,False,tvSeries,Talk-Show,-
We Think the World of You,-,7+,0,0,1,0,-,-,False,movie,Comedy,6.0
While We Live,-,-,0,0,1,0,-,-,False,movie,\N,-
World's Weirdest Homes,2019,-,-,-,-,-,-,-,False,-,-,-
Xploration Outer Space,-,all,0,0,1,0,-,-,False,tvSeries,"Documentary,Family",7.7
7 Days in Syria,-,-,0,0,1,0,-,-,False,movie,"Documentary,Drama,War",8.9
A Dark Reflection,-,-,0,0,1,0,-,-,False,movie,Thriller,5.1
Anastasia,-,all,0,0,1,0,-,-,False,movie,"Biography,Drama,History",7.0
Anastasia,-,all,0,0,1,0,-,-,False,tvSeries,"Drama,Romance",6.5
Anastasia,-,all,0,0,1,0,-,-,False,movie,"Adventure,Animation,Drama",7.1
Angel Has Fallen,-,18+,1,0,0,0,-,-,False,movie,"Action,Thriller",6.5
Arthdal Chronicles,2019,-,1,0,0,0,-,-,False,-,-,-
Barbarossa,-,18+,0,0,1,0,-,-,False,tvSeries,Documentary,-
Barbarossa,-,18+,0,0,1,0,-,-,False,movie,"Drama,History,War",4.4
Bedknobs and Broomsticks,-,all,0,0,0,1,-,-,False,movie,"Adventure,Animation,Comedy",7.1
"Berlin, I Love You",2019,18+,1,0,0,0,-,-,False,movie,"Drama,Romance",4.5
Beyond Skyline,2018,18+,1,0,0,0,-,-,False,movie,"Action,Adventure,Horror",5.3
Bigfoot Girl,-,-,0,1,1,0,-,-,False,-,-,-
Black Ruby,-,-,0,0,1,0,-,-,False,movie,Drama,7.6
Blonde Ice,-,-,0,0,1,0,-,-,False,movie,"Crime,Drama,Film-Noir",6.1
Blonde Ice,-,-,0,0,1,0,-,-,False,movie,Adult,-
Bobby Flay's Barbecue Addiction,-,7+,0,1,0,0,-,-,False,tvSeries,"Reality-TV,Short",6.4
Breakfast in Hollywood,-,-,0,0,1,0,-,-,False,movie,"Comedy,Music",5.8
Campfire,-,-,0,0,1,0,-,-,False,-,-,-
Campus Rhythm,-,-,0,0,1,0,-,-,False,movie,"Comedy,Music,Romance",5.5
Chicago P.D.,-,16+,0,1,1,0,-,-,False,tvSeries,"Action,Crime,Drama",8.1
Class of '61,2018,-,-,-,-,-,-,-,False,-,-,-
Commandos,-,-,1,0,0,0,-,-,False,movie,Action,-
Commandos,-,-,1,0,0,0,-,-,False,tvSeries,Documentary,-
Commandos,-,-,1,0,0,0,-,-,False,movie,"Action,Drama,War",5.4
Corsair,-,-,0,0,1,0,-,-,False,movie,Adventure,5.8
Curb Your Enthusiasm,-,18+,0,0,1,0,-,-,False,tvSeries,Comedy,8.7
Curse of the Witch's Doll,-,-,0,0,1,0,-,-,False,movie,Horror,3.3
Daffedar,2018,-,1,0,1,0,-,-,False,movie,Drama,5.9
Darkness Reigns,-,-,0,0,1,0,-,-,False,movie,Horror,4.8
Days of Darkness,-,18+,0,0,1,0,-,-,False,movie,Horror,3.9
Death Can Wait,-,-,1,0,0,0,-,-,False,movie,"Mystery,Sci-Fi,Thriller",-
Demetri Martin: The Overthinker,2019,-,1,0,0,0,-,-,False,-,-,-
Dollar,2019,-,-,-,-,-,-,-,False,tvSeries,"Action,Drama,Romance",6.7
Dollar,2019,-,-,-,-,-,-,-,False,tvSeries,Comedy,-
Dollar,2019,-,-,-,-,-,-,-,False,movie,\N,5.0
Dollar,2019,-,-,-,-,-,-,-,False,movie,Comedy,5.6
Double Tap,-,-,0,0,1,0,-,-,False,movie,"Action,Crime,Drama",5.2
Double Tap,-,-,0,0,1,0,-,-,False,movie,"Action,Crime,Drama",5.3
Eames: The Architect and the Painter,-,-,0,0,1,0,-,-,False,-,-,-
Endgame,-,-,0,0,1,0,-,-,False,movie,"Drama,Thriller",5.6
Endgame,-,-,0,0,1,0,-,-,False,movie,"Drama,History",6.2
Endgame,-,-,0,0,1,0,-,-,False,tvSeries,Talk-Show,-
Endgame,-,-,0,0,1,0,-,-,False,tvSeries,"Crime,Drama",7.6
Endgame,-,-,0,0,1,0,-,-,False,movie,"Action,Adventure",-
Endgame,-,-,0,0,1,0,-,-,False,movie,"Biography,Drama",5.4
Equestria Girls: Tales of Canterlot High,2017,-,-,-,-,-,-,-,False,-,-,-
Faces in the Crowd,-,18+,0,0,1,0,-,-,False,movie,"Crime,Drama,Mystery",5.7
Flying Wild,-,-,0,0,1,0,-,-,False,movie,"Action,Comedy,Drama",5.9
Frantz,-,13+,0,0,1,0,-,-,False,movie,"Drama,History,Romance",7.5
Free Rein: The Twelve Neighs of Christmas,2018,-,1,0,0,0,-,-,False,-,-,-
Girls Hostel,2019,-,-,-,-,-,-,-,False,tvSeries,"Comedy,Drama",8.6
Girls Hostel,2019,-,-,-,-,-,-,-,False,tvSeries,Horror,-
"Glenn Martin, DDS",-,16+,0,0,1,0,-,-,False,-,-,-
Happy Go Lucky,2018,-,1,0,1,0,-,-,False,movie,Comedy,6.6
Happy Go Lucky,2018,-,1,0,1,0,-,-,False,movie,"Comedy,Musical",6.0
Happy Go Lucky,2018,-,1,0,1,0,-,-,False,tvSeries,Comedy,7.1
Happy Go Lucky,2018,-,1,0,1,0,-,-,False,tvSeries,Game-Show,-
Harrow,-,-,0,1,0,0,-,-,False,tvSeries,Drama,7.6
Heldorado,-,all,0,0,1,0,-,-,False,movie,"Music,Western",6.5
Hell and Back,2018,-,-,-,-,-,-,-,False,movie,"Adventure,Animation,Comedy",5.4
Infected,-,18+,0,0,1,0,-,-,False,tvSeries,"Drama,Horror,Thriller",4.6
Infected,-,18+,0,0,1,0,-,-,False,movie,"Action,Horror,Sci-Fi",-
Infected,-,18+,0,0,1,0,-,-,False,tvSeries,"Drama,Horror,Sci-Fi",-
Infected,-,18+,0,0,1,0,-,-,False,tvSeries,"Animation,Drama,Horror",-
Infected,-,18+,0,0,1,0,-,-,False,movie,"Action,Horror,Sci-Fi",2.8
Inside Amy Schumer,-,18+,0,1,0,0,-,-,False,tvSeries,Comedy,6.0
Jaal: The Trap,-,-,1,0,0,0,-,-,False,movie,"Action,Drama,Romance",4.1
"Jasper, Texas",-,18+,0,0,1,0,-,-,False,-,-,-
Juana la virgen,-,-,0,1,0,0,-,-,False,tvSeries,Drama,5.8
Kath & Kim,-,7+,1,0,0,0,-,-,False,tvSeries,Comedy,8.2
Kath & Kim,-,7+,1,0,0,0,-,-,False,tvSeries,Comedy,4.9
Kicking and Screaming,2019,18+,1,0,0,0,-,-,False,movie,"Comedy,Drama,Romance",6.9
King of Herrings,-,-,0,0,1,0,-,-,False,movie,"Comedy,Drama",6.8
Liverpool 1,-,7+,0,0,1,0,-,-,False,tvSeries,"Crime,Drama",7.3
Lizard Man,-,-,0,0,1,0,-,-,False,movie,Sci-Fi,4.8
Love,2017,18+,1,0,0,0,Netflix,Worldwide,True,movie,Drama,-
Love,2017,18+,1,0,0,0,Netflix,Worldwide,True,movie,Drama,-
Love,2017,18+,1,0,0,0,Netflix,Worldwide,True,movie,"Drama,Romance",6.1
Love,2017,18+,1,0,0,0,Netflix,Worldwide,True,movie,"Drama,Romance",7.0
Love,2017,18+,1,0,0,0,Netflix,Worldwide,True,movie,Documentary,8.5
Love,2017,18+,1,0,0,0,Netflix,Worldwide,True,movie,"Biography,Documentary",-
Love,2017,18+,1,0,0,0,Netflix,Worldwide,True,movie,Romance,7.5
Love,2017,18+,1,0,0,0,Netflix,Worldwide,True,movie,"Drama,Musical,Romance",5.9
Love,2017,18+,1,0,0,0,Netflix,Worldwide,True,movie,\N,-
Love,2017,18+,1,0,0,0,Netflix,Worldwide,True,movie,Romance,6.5
Love,2017,18+,1,0,0,0,Netflix,Worldwide,True,movie,Drama,6.0
Love,2017,18+,1,0,0,0,Netflix,Worldwide,True,movie,Romance,-
Love,2017,18+,1,0,0,0,Netflix,Worldwide,True,movie,Romance,-
Love,2017,18+,1,0,0,0,Netflix,Worldwide,True,movie,Documentary,-
Love,2017,18+,1,0,0,0,Netflix,Worldwide,True,movie,"Drama,Thriller",6.5
Love,2017,18+,1,0,0,0,Netflix,Worldwide,True,movie,Documentary,6.2
Love,2017,18+,1,0,0,0,Netflix,Worldwide,True,movie,\N,-
Love,2017,18+,1,0,0,0,Netflix,Worldwide,True,movie,\N,-
Love,2017,18+,1,0,0,0,Netflix,Worldwide,True,movie,Drama,-
Love,2017,18+,1,0,0,0,Netflix,Worldwide,True,movie,Drama,5.3
Love,2017,18+,1,0,0,0,Netflix,Worldwide,True,movie,Fantasy,-
Love,2017,18+,1,0,0,0,Netflix,Worldwide,True,tvSeries,"Comedy,Drama,Romance",7.7
Love,2017,18+,1,0,0,0,Netflix,Worldwide,True,movie,"Drama,Music,Sci-Fi",5.5
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,Drama,-
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,Drama,-
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,"Drama,Romance",6.1
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,"Drama,Romance",7.0
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,Documentary,8.5
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,"Biography,Documentary",-
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,Romance,7.5
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,"Drama,Musical,Romance",5.9
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,\N,-
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,Romance,6.5
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,Drama,6.0
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,Romance,-
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,Romance,-
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,Documentary,-
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,"Drama,Thriller",6.5
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,Documentary,6.2
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,\N,-
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,\N,-
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,Drama,-
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,Drama,5.3
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,Fantasy,-
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,tvSeries,"Comedy,Drama,Romance",7.7
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,"Drama,Music,Sci-Fi",5.5
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,Drama,-
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,Drama,-
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,"Drama,Romance",6.1
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,"Drama,Romance",7.0
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,Documentary,8.5
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,"Biography,Documentary",-
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,Romance,7.5
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,"Drama,Musical,Romance",5.9
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,\N,-
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,Romance,6.5
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,Drama,6.0
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,Romance,-
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,Romance,-
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,Documentary,-
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,"Drama,Thriller",6.5
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,Documentary,6.2
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,\N,-
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,\N,-
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,Drama,-
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,Drama,5.3
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,Fantasy,-
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,tvSeries,"Comedy,Drama,Romance",7.7
Love,2018,18+,1,0,0,0,Netflix,Worldwide,True,movie,"Drama,Music,Sci-Fi",5.5
Love Is a Story,2019,-,1,0,0,0,-,-,False,movie,"Comedy,Romance",6.2
Malevolence 3: Killer,-,18+,0,0,1,0,-,-,False,movie,Horror,6.1
"Mariusz Kałamaga, Karol Kopiec, Wiolka Walaszczyk Hilarious Trio",2016,-,-,-,-,-,-,-,False,-,-,-
Mary and the Witch's Flower,2018,7+,1,0,0,0,-,-,False,-,-,-
Men of the Plains,-,-,0,0,1,0,-,-,False,movie,"Action,Adventure,Romance",5.2
Merku Thodarchi Malai,2019,-,1,0,0,0,-,-,False,movie,Drama,8.8
Mi Amigo Alexis,-,-,1,0,0,0,-,-,False,movie,"Adventure,Comedy,Drama",5.1
Mission Blue,2014,7+,1,0,0,0,Netflix,Worldwide,True,movie,"Documentary,Drama",8.0
Monty Python's Life of Brian,2018,-,-,-,-,-,-,-,False,-,-,-
My Mother and Other Strangers,-,16+,0,0,1,0,-,-,False,tvSeries,"Drama,Romance,War",7.5
Nathicharami,2019,-,1,0,0,0,-,-,False,movie,Drama,7.1
Nerve,-,-,0,0,1,0,-,-,False,movie,"Adventure,Crime,Drama",6.5
Nerve,-,-,0,0,1,0,-,-,False,tvSeries,Documentary,-
Nerve,-,-,0,0,1,0,-,-,False,movie,"Documentary,History",6.1
Nerve,-,-,0,0,1,0,-,-,False,movie,"Comedy,Drama",6.8
Nerve,-,-,0,0,1,0,-,-,False,movie,"Drama,Mystery,Thriller",4.6
Oblivion Verses,-,-,0,0,1,0,-,-,False,-,-,-
Ollie & Moon,2018,-,-,-,-,-,-,-,False,-,-,-
On Angel Wings,-,-,0,0,1,0,-,-,False,-,-,-
One Strange Rock,2019,all,0,0,0,1,-,-,False,tvSeries,Documentary,8.9
Pareeth Pandari,-,-,1,0,0,0,-,-,False,movie,Drama,6.6
Phantom Boy,2017,7+,1,0,0,0,-,-,False,movie,"Action,Adventure,Animation",6.6
Plastic China,-,13+,0,0,1,0,-,-,False,movie,Documentary,7.7
Power of Attorney,-,18+,0,0,1,0,-,-,False,movie,"Crime,Thriller",-
Power of Attorney,-,18+,0,0,1,0,-,-,False,tvSeries,Reality-TV,6.4
Private Practice,2019,16+,1,1,0,0,-,-,False,movie,Drama,-
Private Practice,2019,16+,1,1,0,0,-,-,False,movie,Adult,-
Private Practice,2019,16+,1,1,0,0,-,-,False,tvSeries,"Comedy,Drama,Romance",6.6
Queen of Katwe,-,7+,0,0,0,1,-,-,False,movie,"Biography,Drama,Sport",7.4
Rapid Eye Movement,-,-,0,0,1,0,-,-,False,movie,"Drama,Horror,Mystery",5.0
Rapid Eye Movement,-,-,0,0,1,0,-,-,False,movie,Thriller,4.2
Rappaccini's Daughter,-,-,0,0,1,0,-,-,False,movie,"Fantasy,Horror,Romance",-
ReMastered: The Miami Showband Massacre,2019,-,1,0,0,0,Netflix,Worldwide,True,-,-,-
Renfield the Undead,-,-,0,0,1,0,-,-,False,-,-,-
Resurface,2017,-,1,0,0,0,Netflix,Worldwide,True,movie,"Action,Thriller",-
Review: Shopkins Shoppies Doll Reviews,-,-,0,0,1,0,-,-,False,-,-,-
Rhapsody,-,18+,0,0,1,0,-,-,False,movie,"Drama,Musical,Romance",6.2
Rhapsody,-,18+,0,0,1,0,-,-,False,movie,"Drama,Romance",6.2
"Rihanna: Good Girl, Bad Girl",-,-,0,0,1,0,-,-,False,-,-,-
Robot & Frank,-,13+,0,0,1,0,-,-,False,movie,"Comedy,Crime,Drama",7.1
Samson,2018,-,-,-,-,-,-,-,False,movie,Action,-
Samson,2018,-,-,-,-,-,-,-,False,movie,"Drama,Romance,War",6.3
Samson,2018,-,-,-,-,-,-,-,False,movie,Drama,-
Samson,2018,-,-,-,-,-,-,-,False,movie,Action,-
Samson,2018,-,-,-,-,-,-,-,False,movie,Drama,-
Samson,2018,-,-,-,-,-,-,-,False,movie,"Drama,Romance",6.8
Samson,2018,-,-,-,-,-,-,-,False,movie,"Action,Adventure",6.4
Samson,2018,-,-,-,-,-,-,-,False,movie,"Action,Adventure,Fantasy",-
Samson,2018,-,-,-,-,-,-,-,False,movie,"Action,Crime,Drama",-
Samson,2018,-,-,-,-,-,-,-,False,movie,Drama,6.1
Samson,2018,-,-,-,-,-,-,-,False,movie,Drama,5.1
Samson,2018,-,-,-,-,-,-,-,False,movie,"Action,Drama",4.4
Samson,2018,-,-,-,-,-,-,-,False,movie,"Adventure,Drama,Sci-Fi",-
Samson,2018,-,-,-,-,-,-,-,False,movie,\N,5.5
Shor In the City,2019,-,-,-,-,-,-,-,False,-,-,-
Shuddhi,2018,-,1,0,0,0,-,-,False,movie,Action,-
Shuddhi,2018,-,1,0,0,0,-,-,False,movie,"Crime,Drama,Thriller",8.1
Silent Retreat,-,18+,0,0,1,0,-,-,False,movie,"Horror,Mystery,Thriller",4.1
Silent Retreat,-,18+,0,0,1,0,-,-,False,movie,"Horror,Mystery,Thriller",3.7
Silent Retreat,-,18+,0,0,1,0,-,-,False,movie,\N,-
Sparrows,-,-,0,0,1,0,-,-,False,movie,Drama,7.3
Spectrum: A Story of the Mind,-,-,0,0,1,0,-,-,False,-,-,-
Stations of the Cross,-,-,0,0,1,0,-,-,False,-,-,-
Still,2018,18+,1,0,0,0,-,-,False,movie,\N,7.7
Still,2018,18+,1,0,0,0,-,-,False,movie,Thriller,5.3
Still,2018,18+,1,0,0,0,-,-,False,movie,"Adventure,Sci-Fi",-
Still,2018,18+,1,0,0,0,-,-,False,tvSeries,Horror,6.5
Still,2018,18+,1,0,0,0,-,-,False,movie,"Animation,Comedy,Documentary",-
Still,2018,18+,1,0,0,0,-,-,False,movie,Thriller,-
Still,2018,18+,1,0,0,0,-,-,False,movie,Horror,-
Still,2018,18+,1,0,0,0,-,-,False,movie,Documentary,-
Still,2018,18+,1,0,0,0,-,-,False,tvSeries,Sci-Fi,6.7
Still,2018,18+,1,0,0,0,-,-,False,movie,"Drama,Fantasy,Mystery",5.1
Still,2018,18+,1,0,0,0,-,-,False,movie,Thriller,-
Still,2018,18+,1,0,0,0,-,-,False,movie,\N,-
Still,2018,18+,1,0,0,0,-,-,False,tvSeries,"Horror,Sci-Fi",-
Stranger Things,2019,16+,1,0,0,0,Netflix,Worldwide,True,tvSeries,Sci-Fi,8.6
Stranger Things,2019,16+,1,0,0,0,Netflix,Worldwide,True,tvSeries,"Drama,Fantasy,Horror",8.8
Stranger Things,2019,16+,1,0,0,0,Netflix,Worldwide,True,movie,Drama,6.8
Sword Art Online: The Movie - Ordinal Scale,-,13+,0,1,0,0,-,-,False,-,-,-
Talking Tom and Friends,2019,all,1,0,0,0,-,-,False,tvSeries,"Adventure,Animation,Comedy",6.2
Terrace House: Boys & Girls in the City,2016,7+,1,0,0,0,-,-,False,-,-,-
The Baker and the Beauty,-,7+,0,1,0,0,-,-,False,-,-,-
The Baker and the Beauty,-,-,0,0,1,0,-,-,False,-,-,-
The Boy,-,13+,0,0,1,0,-,-,False,movie,"Horror,Mystery,Thriller",6.0
The Boy,-,13+,0,0,1,0,-,-,False,movie,Adventure,-
The Boy,-,13+,0,0,1,0,-,-,False,movie,"Drama,Horror,Thriller",5.4
The Boy,-,13+,0,0,1,0,-,-,False,tvSeries,Animation,6.3
The Boy,-,13+,0,0,1,0,-,-,False,movie,Drama,-
The Clairvoyant,-,all,0,0,1,0,-,-,False,movie,Thriller,-
The Clairvoyant,-,all,0,0,1,0,-,-,False,movie,"Horror,Mystery,Thriller",5.6
The Clairvoyant,-,all,0,0,1,0,-,-,False,movie,"Comedy,Romance",-
The Clairvoyant,-,all,0,0,1,0,-,-,False,movie,"Drama,Mystery,Romance",6.7
The Clairvoyant,-,all,0,0,1,0,-,-,False,tvSeries,Comedy,-
The Clearstream Affair,-,-,0,0,1,0,-,-,False,-,-,-
The Cravings,2017,-,1,0,0,0,-,-,False,-,-,-
The Current: Explore the Healing Powers of the Ocean,-,-,0,0,1,0,-,-,False,movie,"Action,Adventure,Documentary",6.6
The Dark Diamond,-,-,0,0,1,0,-,-,False,-,-,-
The Expanse,-,16+,0,0,1,0,-,-,False,tvSeries,"Drama,Mystery,Sci-Fi",8.4
The Family Blend!,-,-,0,0,1,0,-,-,False,-,-,-
The Heyday of the Insensitive Bastards,2018,-,-,-,-,-,-,-,False,movie,"Comedy,Drama",4.4
The Hustle,-,13+,0,1,1,0,-,-,False,tvSeries,Reality-TV,-
The Hustle,-,13+,0,1,1,0,-,-,False,movie,"Comedy,Crime",5.4
The Hustle,-,13+,0,1,1,0,-,-,False,tvSeries,"Drama,Music",7.7
The Hustle,-,13+,0,1,1,0,-,-,False,movie,Comedy,4.5
The Hustle,-,13+,0,1,1,0,-,-,False,tvSeries,Reality-TV,-
The Ideal Husband,-,-,0,0,1,0,-,-,False,-,-,-
The L.A. Riot Spectacular,-,18+,0,0,1,0,-,-,False,movie,Comedy,4.9
The Timber,-,-,0,0,1,0,-,-,False,movie,"Action,Adventure,Drama",5.4
The Viking War,-,-,0,0,1,0,-,-,False,movie,History,6.0
Theatre of Life,-,-,1,0,0,0,-,-,False,-,-,-
Theeram,2018,-,1,0,0,0,-,-,False,movie,"Drama,Romance",6.5
Too Sane for This World,-,-,0,0,1,0,-,-,False,movie,"Documentary,News",6.3
Turtles Can Fly,-,13+,0,1,0,0,-,-,False,-,-,-
Ultimate Beastmaster México,2018,-,-,-,-,-,-,-,False,-,-,-
Unakkenna Venum Sollu,-,-,0,0,1,0,-,-,False,-,-,-
War on Whistleblowers: Free Press and the National Security State,-,-,0,0,1,0,-,-,False,movie,Documentary,7.5
Zokkomon,2018,7+,1,0,0,0,-,-,False,movie,"Action,Adventure",4.0
2nd Serve,-,-,0,0,1,0,-,-,False,movie,"Comedy,Sport",5.6
4L,2019,-,-,-,-,-,Netflix,Selected territories,True,-,-,-
666: The Beast,-,-,0,0,1,0,-,-,False,-,-,-
73 Questions Answered By Your Favorite Celebs,-,-,0,0,1,0,-,-,False,-,-,-
A Private War,-,18+,0,0,1,0,-,-,False,movie,"Biography,Drama,War",6.7
A Private War,-,18+,0,0,1,0,-,-,False,movie,Drama,-
A StoryBots Christmas,2017,-,1,0,0,0,-,-,False,-,-,-
Aakhri Adaalat,2017,-,1,0,0,0,-,-,False,movie,"Action,Thriller",5.3
Agustín Aristarán: Soy Rada,2018,-,1,0,0,0,-,-,False,-,-,-
Amagi Brilliant Park,-,16+,0,1,0,0,-,-,False,tvSeries,"Animation,Comedy,Fantasy",7.0
Amy Schumer: The Leather Special,2017,18+,1,0,0,0,-,-,False,-,-,-
Amy Winehouse - A Last Goodbye,-,-,0,1,1,0,-,-,False,-,-,-
Arsenio Hall: Smart and Classy,-,-,1,0,0,0,-,-,False,-,-,-
Assignment: Outer Space,-,-,0,0,1,0,-,-,False,-,-,-
Asteroid vs Earth,-,16+,0,0,1,0,-,-,False,-,-,-
Awkward.,-,16+,0,1,1,0,-,-,False,tvSeries,"Comedy,Drama,Romance",7.5
Bare,-,-,0,1,0,0,-,-,False,movie,Drama,-
Bare,-,-,0,1,0,0,-,-,False,tvSeries,Short,-
